image,caption,caption-ja
1414820925_3504c394e1.jpg,Athletic man spiking volleyball .,バレーボールをスパイクするアスレチック男。
1414820925_3504c394e1.jpg,Guy in red shorts jumping up in front of volleyball net,バレーボールネットの前でジャンプする赤いショートパンツの男
1415591512_a84644750c.jpg,A girl in boots is active in the grass .,ブーツを履いた女の子が芝生で活躍しています。
1415591512_a84644750c.jpg,A girl is playing in the mud near a car .,女の子が車の近くの泥の中で遊んでいる。
1415591512_a84644750c.jpg,"A young girl in front of a silver car wearing boots , demonstrates some interesting moves .",ブーツを履いた銀色の車の前にいる若い女の子は、いくつかの興味深い動きを示しています。
1415591512_a84644750c.jpg,Little girl moving quickly on grass beside silver car .,銀色の車の横にある芝生の上を素早く動く少女。
1415591512_a84644750c.jpg,The little girl is spinning around making her hair fly in front of the silver car .,少女は銀色の車の前で髪を飛ばすように回転している。
1417031097_ab656bc4bd.jpg,A person is laughing on a roller coaster ride .,ジェットコースターに乗っている人が笑っている。
1417031097_ab656bc4bd.jpg,A photo of a ride at an amusement park on an overcast day .,曇りの日の遊園地での乗り物の写真。
1417031097_ab656bc4bd.jpg,People are in a ride that drops you from a great height .,人々はあなたをかなりの高さから落とすような乗り物に乗っています。
1417031097_ab656bc4bd.jpg,People on an amusement park ride .,遊園地に乗っている人が乗る。
1417031097_ab656bc4bd.jpg,People on a ride at a fair .,見本市で乗り物に乗っている人。
1417295167_5299df6db8.jpg,A man holds a drink in one hand and looks at his cellphone .,男は片手に飲み物を持ち、携帯電話を見る。
1417295167_5299df6db8.jpg,A man stares intently at his cellphone as he carries a green-colored drink .,緑色の飲み物を持って携帯電話をじっと見つめる男性。
1417295167_5299df6db8.jpg,A man wearing glasses is reading his cellphone and holding a drink in the other hand .,眼鏡をかけた男性が携帯電話を読み、もう片方の手で飲み物を持っています。
1417295167_5299df6db8.jpg,The man holds a drink and uses his cellphone .,男は飲み物を持って携帯電話を使う。
1417295167_5299df6db8.jpg,The young man is holding a drink and checking his cellphone .,若者は飲み物を持って携帯電話をチェックしている。
141755290_4b954529f3.jpg,A vendor in all pink and red clothing is preparing her wears while looking forward .,ピンクと赤の服を着たベンダーが、楽しみながら彼女の服を準備しています。
141755290_4b954529f3.jpg,A woman in an red tracksuit squeezing lemons in a press .,赤いトラックスーツを着た女性がプレスでレモンを絞る。
141755290_4b954529f3.jpg,A woman wearing a floral necklace makes a drink and smiles .,花のネックレスをつけた女性が飲み物を作って微笑む。
141755290_4b954529f3.jpg,The lady is selling freshly squeezed lemonade .,女性は絞りたてのレモネードを売っています。
141755290_4b954529f3.jpg,The woman is squeezing juice to make drinks .,女性は飲み物を作るためにジュースを絞っている。
141755292_7a0b3364cf.jpg,A man and woman are at a catered dinner getting food .,男と女が仕出し料理の夕食で食事をしている.
141755292_7a0b3364cf.jpg,An Asian couple dip their plates at a buffet .,アジアのカップルがビュッフェで皿を浸します。
141755292_7a0b3364cf.jpg,A young man and a young woman serve food,若い男性と若い女性が食事を出します
141755292_7a0b3364cf.jpg,Girl and boy serving food on plate,皿に食べ物を出す少女と少年
141755292_7a0b3364cf.jpg,Two young people serve food .,二人の若者が食事を出します。
1417637704_572b4d6557.jpg,Two children peek out .,ふたりの子供がのぞいてる。
1417637704_572b4d6557.jpg,Two children with brown hair in a trunk of a car .,車のトランクに茶色の髪の子供二人。
1417637704_572b4d6557.jpg,Two small children pop their heads out of the trunk of a car in cold weather .,寒い季節には、2人の小さな子供が車のトランクから頭を飛び出します。
1417637704_572b4d6557.jpg,Two small children sitting in the trunk of a car .,車のトランクに座っている2人の小さな子供。
1417637704_572b4d6557.jpg,two young children sitting in the trunk of a car,車のトランクに座っている2人の幼い子供
1417882092_c94c251eb3.jpg,Two guys standing side by side .,ふたりの男が並んで立っている。
1417882092_c94c251eb3.jpg,Two male spectators,2 人の男性観客
1417882092_c94c251eb3.jpg,Two men are watching something .,ふたりの男が何かを見ている。
1417882092_c94c251eb3.jpg,two men wearing black in a city,街で黒を着た二人の男
1417882092_c94c251eb3.jpg,Two young men dressed in black stand next to each other looking at something .,黒い服を着た二人の若者が隣同士に立って何かを見ている。
1417941060_2a0f7908bc.jpg,A baby plays with a young boys face .,赤ちゃんが若い男の子の顔で遊ぶ。
1417941060_2a0f7908bc.jpg,A baby touches the mans face while he is lying down .,赤ちゃんが横たわっている間に男の顔に触れる。
1417941060_2a0f7908bc.jpg,A boy who seems ill is being touched in the face by a toddler .,体調不良そうな男の子が幼児に顔を触れられている。
1417941060_2a0f7908bc.jpg,A little baby holds the head of his older brother,小さな赤ちゃんが兄の頭を握っている
1417941060_2a0f7908bc.jpg,An infant sitting on a cot reaching over to touch the face of an older boy .,ベビーベッドに座って、年上の男の子の顔に触れようと手を伸ばしている幼児。
1418019748_51c7d59c11.jpg,"A man dressed in a white shirt , blue baseball cap while wearing gloves , holding a red and white checkered food wrapping .",手袋をはめ、赤と白の市松模様のフードラッピングを保持しながら、白いシャツ、青い野球帽を着た男性。
1418019748_51c7d59c11.jpg,A man in a white shirt and blue hat is speaking .,白いシャツと青い帽子をかぶった男が話している。
1418019748_51c7d59c11.jpg,A man wearing a white shirt and gloves is holding a checkered box .,白いシャツと手袋をした男が市松模様の箱を持っている。
1418019748_51c7d59c11.jpg,An older man in a baseball cap,野球帽をかぶった年上の男性
1418019748_51c7d59c11.jpg,Man in white shirt and black cap hands out food tray .,白いシャツと黒い帽子をかぶった男がフードトレイを配る。
1418266617_b32143275b.jpg,A black and white dog jumps over a pole while splashing water around .,黒と白の犬が水をはねかけながらポールを飛び越えます。
1418266617_b32143275b.jpg,A wet dog is jumping over a hurdle .,濡れた犬がハードルを飛び越えている。
1418266617_b32143275b.jpg,a wet dog jumps over a bar .,濡れた犬がバーを飛び越える。
1418266617_b32143275b.jpg,A wet spaniel clears a jump .,濡れたスパニエルはジャンプをクリアします。
1418266617_b32143275b.jpg,"A wet , white dog is jumping over obstacles .",濡れた白い犬が障害物を飛び越えています。
1418503947_953d373632.jpg,A man in an orange hat pulls a cigarette out of a box .,オレンジ色の帽子をかぶった男が箱からタバコを取り出します。
1418503947_953d373632.jpg,A man reaches into his pack for a cigarette .,男がタバコを求めてパックに手を伸ばす。
1418503947_953d373632.jpg,A man takes out a cigarette .,男がタバコを取り出す。
1418503947_953d373632.jpg,A man with a orange hat and a brown jacket has a cigarette in his mouth .,オレンジ色の帽子と茶色のジャケットを着た男性は、タバコを口に入れています。
1418503947_953d373632.jpg,There is a man with a brown hat lighting a cigarette .,茶色の帽子をかぶった男がタバコに火をつけている。
1419286010_b59af3962a.jpg,A fisherman is reeling his rod while another relaxes in a boat on water .,漁師がロッドを巻き取っている間、別の漁師は水上でボートに乗ってリラックスしています。
1419286010_b59af3962a.jpg,A man in a gray cap fishing .,灰色の帽子をかぶった男が釣りをしている。
1419286010_b59af3962a.jpg,A man sits in a boat and holds a fishing pole while another lays down .,ある男性がボートに座り、釣り竿を持ち、別の人が横たわっている。
1419286010_b59af3962a.jpg,a man wearing a grey hat fishing out of a fishing boat .,灰色の帽子をかぶった男が漁船から釣りをしている。
